client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402464.mp3	18386999a9fc35cca1453b58baa436ebe90f9bd68e9b3d93aa2ea03f9e97c458	Đến việc khiến cho cái Hà với cái Phương bị tai nạn		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402465.mp3	04ee45e52085e91870577c5ec066b6e63bee4d9fd5e8c750db261eb48dfdca48	rồi nhẹ nhàng đóng cửa lại		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402501.mp3	2126f91f1bf65ee27571d3cfdedef11306c328c3437e334c1cac335e5821097f	Cùng chia sẻ sức người đời chà đạp		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402502.mp3	1957887f9459cab267c9b6a58f17001d13c20bc8b8ea446e8152c7877b9dbde4	bàn chân nào ở lại		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402503.mp3	232e3c5b69e10a6035c04067fcd3aa114706d17b7520b922f2aa4ab33aae6435	Có cái chuyện ban nãy là tao nói thật đấy		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402504.mp3	11b501f9b66ac5f0440ec3683099e56016fe61b6644f67525d8a1d24b3a14963	Đừng nghĩ quẩn anh nhé		2	1	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402506.mp3	0dbae6ed02246182367ee84b3752b53df60e09d2790541aa72fe3fb0ea887a7d	Dạ Nhớ bà dã Quỳ ông là		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402601.mp3	067cb5fb13c3d6e29150a08682c0ad186d1ba66fbeed960bc864ca8e44af63b7	tiếc là cái chân của em không nhấc lên được		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402288.mp3	094722772229ca8cd3ec375a080067078760500efc5d3588ddeab5c0897c9f6e	Nhất là lại nhớ đến người phụ nữ dân tộc kia		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714940.mp3	06067011bc75728e66019776f6842c5c2e2af76a9da18770ccb901534ebfd182	Chợt mưa cái ào		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714939.mp3	0511680afb72763d5f15ec9730dda1a537e264fa8365f99d7842dfce12cbafc4	Hay là tay sai cho quỷ thì thực sự rất là khủng khiếp		2	1	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714933.mp3	1d1d11e2b7d39660f5f2289ddcc62cb4afffb0ad12f01a3b6f0664d6943e1a32	Qua ngày bốn mươi chín tôi sợ là không giúp được nữa rồi		2	1	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714907.mp3	106e06b393f743c0a1995f44f405bd0be6e2d259fad4385476962765fe148d4b	Tao chỉ muốn chơi với mày thôi		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714906.mp3	1b912dde256791f7e98058a913e403b0b91b2efe04b0f2576632c8ac22b770c4	Cứ đến nửa đêm sau khi cho kumanthong ăn		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714904.mp3	14594c1922806c921dc20153a97844f438d3b7dff342ab5de1843be243fb030a	tôi yêu việt nam		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714903.mp3	0aefbd19ec537392d6062be9569580089a7b1d636f07c3e7c73847de19b1cf7b	Là nó cứu con nhà cô một mạng		2	1	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22714900.mp3	217074b4bbb7ab14165e5b3d50444e5543760370c780e788191d64c3b27e93a0	bà chậm rãi nói		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22417058.mp3	128fbf141bd51fc00ca7a4aa9a287438e6c0222ccadb0a36ad01daef9852fef5	ai tới số chết thì mới chết được thôi, Có đúng không bà bói		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22417057.mp3	257b27dbbdc0ad9ace8f463065a7f27f2a9b780bfc2825e3f48b6df89818c87b	Bà đưa tay lên như có ý muốn bỏ con rời khỏi		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22417056.mp3	1c4797e6ffe51f8eca622d733a9b6e048f6029268e70141e9f64ad2c06da3f7f	Bởi vì họ cũng bị chẻ mắt		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22417055.mp3	07dd42787689261d68f3d59109c9caf979562c7ee03e205d10e340f84c746952	Họp lớp sau nhiều năm Mỗi Người Một Nơi		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416759.mp3	1186b964bbff4a8ab7d2f75c0f4d7732507fabdc3ac43b3410546faf4f1861b2	Không đề		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416758.mp3	13e7dc098ec3c0143f69ffc7965166d92d26680d898525ac814ee69f8521e57d	Yêu, là chết ở trong lòng một ít		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416757.mp3	1ef03b9ec32eb3186d2854d18f3de54cf6885b1c356a12c0ecfbae2626be88c3	A Hội và A Pheng là hai đứa bạn thân		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416756.mp3	09a5a800012df06a3c025f17b7a8dd8261bb0dbfc9b8c155ae19f768e7c6cf28	Ôi! tình mẫu tử.		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416755.mp3	1824262d2a15a2493eb003a00c1f675e5ddd24115298618f0cfb08a57fc420a8	Lòng đen lòi cả con mắt		2	1	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416754.mp3	15f76d5835ffa22884221357a4c59d12f2144f52399b13a9b8c877ffae1534d8	Gắn bó nhau vì một lối đi chung		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416753.mp3	1fcb1327ae53a6eebfdfff6c93bbfd62e34e4f2a21639d55b87fd7aba4b8cf9f	Vẫn nhìn được rõ chiếc xe tải tử thần màu xanh ấy		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416752.mp3	06fbc517a6e9ecbb07c06c095350148bbda298fbb1121f40d6aaa847f44dd3a2	Hà ni bây giờ mới lên tiếng		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416751.mp3	1a550ad26d27fdbeed9dc2a804c6d0e91332223c68ec4d96fd5a13d54f28c874	Nên hà ni đã phải kêu đau đớn		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22416750.mp3	07a6760a2d6ec591665e2b60d00b96f7ae61b1dc0a0ca6606af026e49488b225	Hôm nào em lỡ quá chén về tẩn nó		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402724.mp3	1700555346460c85739ca5fc7944e926a087ce43b3000c039700453b6a5965ac	Nuôi càng lâu thì giữa Kumanthong và chủ nhân		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402722.mp3	23d4a0f1188438b58b7694f261f30c2e8f4dd239f6a68fcc6efa71f4b2da68f6	Bà bói liền đáp		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402721.mp3	1f739a85748617ef353bebb509f362c7a45d67fd9b244f89becea16f0a95b463	giờ thành con ma dại đến nhà cũng k thể về		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402718.mp3	0d7522f8e70d8756a628d6d7cb8d466c03dd0fe029e3620809d3ee07544351c6	Ông tiển ông tiên		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402717.mp3	19502a9846bfb3e531b4e316cea9fc3cad60233b4f0fe65e212d68c51bf77ea5	chinh lúc này mới Giật mình nhìn sang bên cạnh		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402660.mp3	098604c7dbed02a837a3078e924fb55aba870d6ad7a151a2a77a15b26cda2d04	mà mua về ngay cạnh nhà ông nội đã mất của thảo		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402659.mp3	18d5d3f80ce9bc9b5eeb1178a49922bf74d39514c1d342b0a1d9a766b51b2306	mẹ dẫn đi đâu thì theo đó		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402657.mp3	1e7bd8c497acaeaa280f3c276667eaa14441f627e9c309f485565763a48f37e3	Thế được rồi đi sang đây tao cho mày xem		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402656.mp3	00c09a8a4408a97d9970a5666724699c8f2fb327a774153be8b7e29fa2e25de5	Hai chiếc dép kia gặp nhau tự bao giờ		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402654.mp3	1e4803a2638d6defcb14fdce71cf29039e25ad0f34cd3fddfa768d5e9e6bf8c6	Hay là phóng con Thảo là không còn ở đây nữa		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402622.mp3	203d52c5671575725b03cb399b3524be9e821b49662882fcc16f500e448ecc0e	Chỉ có điều là không thể nhìn thấy		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402620.mp3	17e814f21fa669cbd247c24d8cf04189d90649e569fb2ffd510beb53737d4951	Có đêm trong mơ		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402619.mp3	241eae41a21427f4c53555553cf6dab81b80859d9b5fbfb2f4337193d32b0313	Em chạy lên phía Thảo		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402617.mp3	15c3febd2ce60f7fcbc4213ee883f244fbb9ac821a3ba9732b69ff7392a7797e	giờ mày nói cái vụ đi ăn		2	1	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402616.mp3	0a591ed1d659952403708c05528fb3f27473970d07eac9d9bc274d7e19be9105	Sao sao à ừ tớ thấy trong người không được khỏe		2	0	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402610.mp3	0d95803ed693ccf4502cf17821346b3090a1415f208f59cb32b94efc916f547e	Mưa lớn biết bao!		2	1	twenties	male_masculine			vi	
e3e2b2e16592c532ea75a025969fa0ab1159b0ccdf9373dfeed487d4d5da1d8a52755231e23a7a78f934eac723bbdc8301adaf11b9b4d162dfc567f411991418	common_voice_vi_22402609.mp3	2193216befe5290d8af3e125b50ce57fe07f56caa7e37795264b4b605c91f90e	Trên tay của Trinh đủ các loại bánh kẹo đồ chơi mới		2	1	twenties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27701262.mp3	9b24714acea18b93708a999b8f94b890148f18efeb8226074783fe7ee661a93d	Để xem thầy nói gì không		2	0					vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27701255.mp3	bc027033b6b9c39d119543bb005e2cf1a972da9f316b418a686bd9087747d8fd	Cậu này cần đi đâu thì anh cứ chở		2	0					vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27615280.mp3	cbeebc941d4104e353b84bfcbeb9a5a8ec96915a4b8e59ac4d3fca98770c9bac	Nên ngưng ngang câu chuyện		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27615276.mp3	f85dfb63fcbf05f5fe2fd1fcfe7eaa587d5c2fcdb45c31ff0d6a0791cceae083	Đêm mở mắt nhìn trăng rơi xuống vực		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27615179.mp3	d6796ce8414a1cbaac38062061a949bada71a479f8a2dd2ecabb049b5c624278	Trang viết chỉ toàn giấy trắng		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27615175.mp3	a3cf038e4bf998255e625989dab903aa6c533693479d1a190f8d9428e831f456	Tháng mười về heo may cứ ung dung		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27615135.mp3	8d4f2ad37278d4d1574809ba8640ff58d5ecf88b69a2a63f530099d477f4d6f1	đến bây giờ cô chú vẫn không thể tưởng tượng ra nổi		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27615134.mp3	d6126749b3c78047915a2fdb3ca44d11b02d3c314ae0f06af717912af07cd35e	Giọt tuôn nghìn lá đong vừa nhớ thương		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27615133.mp3	8cbc85ee3e8a90d59977c5408215c6b728f04a3c71a6c052941c08c7b2d209ad	Không có ác mộng gì đâu		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614912.mp3	a6eb34c762a38309a280deb66b76bb09ac9995c9fdd8dede215020039cde3ac6	Ở bên trong căn phòng của con gái ông phúc		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614908.mp3	b568b991ae6528951e49b30d89a4b11f4a9db7ca0200a43a32957b83818c04e1	Chung nhà nên duyên.		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614906.mp3	cf38d7026df49306aa0e6ff01a739c534fb77fbe766942f3b5a4b3f1b4f1f1f6	Khi nào mẹ con sống trên trái đất		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614810.mp3	c0471f03cc172ee055deb014f62c8d2e1216515a5fb0fe68f1155a0313ae262e	Tháng mười một chiếc khăn như bóng rợp		3	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614808.mp3	5d7a0bee96dfbbdbc57f3dc60bb0cb920795eb3750e72d0a85f5218ccd2192bf	Người tình là dòng sông nhỏ ra khơi		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614807.mp3	463ab363d670656d24204d6edbdbe32860dd68b0d39b94822aa8aefcc926c20d	Xe hoa sao chật cả đường		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614662.mp3	6f8fcabf099a78a10b49fd6b79da14608bb34fc994df4dcd6865e3510f116f00	Báo hiệu một cơn mưa đêm sắp đến		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614660.mp3	6ced8ac93c7b9337c8f09d2f432b2c9c65eb614b43217a8ce96b1f06320e5912	hà lấy được chồng ngoại quốc		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27614656.mp3	77daf4ba59a3383d818db2b1449008ab3a41819f7005e41e939c4de7e980ae45	Hà ni cũng lẩm bẩm		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616759.mp3	f8cef4d8629136932a3f8c4901f32fc43f30016b74a25bcd64d74807cecd62d4	Anh sẽ mang hạt hoa vàng đi rải		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616740.mp3	8717fa337d3582faaa6af612552e7680d89d671db33f7ba1e35b0bb9a17a263c	Mặt mũi có phần lo lắng trinh liền hỏi		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616737.mp3	e914dac44736da5dbebb9f6314449daf11a41caa8cb269391533e2607ca925eb	Con đường ai sà trên cỏ		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616719.mp3	8bd0d815c637704d45c95a48566c76de4d488cd8c4b04b23ffde487fc8bada60	Tuyển tập thơ về chủ đề nghề nghiệp cho bé mầm non		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616718.mp3	91039aa2ba217dbc18cec746a7ac3fc9f2830cbbe190e832fd2d68ba18044b13	Để cho Hoa nắng dịu êm		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616717.mp3	6653e0f82d508d1c41b6d5f47e686286c6c96ad625420a769070698efc483d98	Mưa vẫn bay trên góc phố tình nhân		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616673.mp3	7d7a4c63f7d07deb0517fbcb9dd1e31d6dcd314636acff0d3d654108f9e4d537	Lại nhớ anh nào phải không		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616671.mp3	e4ad2adad9b57dea2eb9a3b77a76addca08a8ca76bd2b32660661c93aa4927fb	Tỏ ra rành rẽ sự việc anh ta nói thêm		2	0	fourties	male_masculine			vi	
f1d701391d27293404025f8e28f0ea9d20dc9842aa22a60a431a25ff3b4a3d9696b62bc0f2ba8980590a46bb75a86d5d0dd66552ec31b842ecb6f3dc1b3c2368	common_voice_vi_27616670.mp3	b0b831d12432773e092ee885d916509486bf9d6164138e688bc1266c4e195b09	Mùa thu đẹp lắm em ơi		2	0	fourties	male_masculine			vi	
